Month/Year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI(Monthly),Avg.AQI(Monthly)
Jan/24,01/01/2024,Delhi - Punjabi Bagh,218.04,312.56,66.53,27.39,18.71,1.31,8.09,390.00 ,389.55 
,02/01/2024,Delhi - Punjabi Bagh,199.46,281.16,66.92,25.09,11.93,1.43,9.42,367.00 ,
,03/01/2024,Delhi - Punjabi Bagh,236.59,326.28,66.65,30.11,4.92,1.61,10.51,368.00 ,
,04/01/2024,Delhi - Punjabi Bagh,250.55,342.07,61.89,29.32,5.96,1.04,9.21,409.00 ,
,05/01/2024,Delhi - Punjabi Bagh,196.11,297.15,61.89,29.08,2.32,1.43,9.07,370.00 ,
,06/01/2024,Delhi - Punjabi Bagh,200.85,288.5,66.54,27.89,2.11,1.5,8.67,345.00 ,
,07/01/2024,Delhi - Punjabi Bagh,208.32,296.27,71.64,27.12,3.72,0.88,8.39,373.00 ,
,08/01/2024,Delhi - Punjabi Bagh,280.01,424.48,68.93,29.57,3.47,1.3,9.82,395.00 ,
,09/01/2024,Delhi - Punjabi Bagh,144.8,212.67,64.43,26.48,1.64,0.89,8.08,376.00 ,
,10/01/2024,Delhi - Punjabi Bagh,189.07,275.6,62.89,25.38,2.59,1.33,8.32,307.00 ,
,11/01/2024,Delhi - Punjabi Bagh,226.42,321.62,71.48,26.08,7.01,1.36,8.71,381.00 ,
,12/01/2024,Delhi - Punjabi Bagh,222.24,302.41,73.25,26.74,4.62,1.51,8.87,378.00 ,
,13/01/2024,Delhi - Punjabi Bagh,460.61,617.32,86.86,30.16,6.17,1.61,9.5,446.00 ,
,14/01/2024,Delhi - Punjabi Bagh,399.5,462.02,79.42,30.87,6.87,1.8,9.28,474.00 ,
,15/01/2024,Delhi - Punjabi Bagh,209.4,284.33,74.84,26.65,5.8,0.69,8.78,379.00 ,
,16/01/2024,Delhi - Punjabi Bagh,281.83,367.06,75.89,28.31,8.2,0.75,8.64,411.00 ,
,17/01/2024,Delhi - Punjabi Bagh,239.34,330.32,78.31,26.02,2.71,1.37,8.39,394.00 ,
,18/01/2024,Delhi - Punjabi Bagh,231.53,328.51,78.57,27.06,3.23,1.06,8.32,354.00 ,
,19/01/2024,Delhi - Punjabi Bagh,228.43,305.58,72.19,29.52,4.04,2.76,11.97,405.00 ,
,20/01/2024,Delhi - Punjabi Bagh,220.61,317.79,72.13,27.11,5.51,2.04,15.07,351.00 ,
,21/01/2024,Delhi - Punjabi Bagh,211.18,279.54,63.79,25.8,6.34,1.36,9.03,394.00 ,
,22/01/2024,Delhi - Punjabi Bagh,237.27,332.68,68.02,24.24,6.23,1.17,9.09,353.00 ,
,23/01/2024,Delhi - Punjabi Bagh,271.02,379.35,75.47,26.63,6.92,1.31,9.72,405.00 ,
,24/01/2024,Delhi - Punjabi Bagh,298.3,416.38,71.86,28.17,6.73,1.23,10.02,453.00 ,
,25/01/2024,Delhi - Punjabi Bagh,229.29,340.85,68.06,26.6,10.35,1.17,10,358.00 ,
,26/01/2024,Delhi - Punjabi Bagh,339.06,463.47,70.36,26.15,6.41,1.03,10.46,435.00 ,
,27/01/2024,Delhi - Punjabi Bagh,217.41,317.51,51.48,25.45,7.07,1.02,20.39,384.00 ,
,28/01/2024,Delhi - Punjabi Bagh,325.48,456.77,68.99,30.51,7.57,1.11,12.8,402.00 ,
,29/01/2024,Delhi - Punjabi Bagh,242.94,355.81,53.82,31.06,6.98,1.17,16.94,392.00 ,
,30/01/2024,Delhi - Punjabi Bagh,257.34,348.86,46.77,31.78,16.55,1.14,12.48,399.00 ,
,31/01/2024,Delhi - Punjabi Bagh,276.47,350.07,52.69,34.58,13.73,1.18,9.74,428.00 ,
Feb/24,01/02/2024,Delhi - Punjabi Bagh,76.31,101.91,39.95,31.81,13.15,1.09,10.47,194.00 ,236.57 
,02/02/2024,Delhi - Punjabi Bagh,126.4,177.31,38.04,28.56,13.62,1.13,9.36,261.00 ,
,03/02/2024,Delhi - Punjabi Bagh,132.6,262.35,42.62,24.36,12.75,2.53,9.21,264.00 ,
,04/02/2024,Delhi - Punjabi Bagh,170.39,243.93,47.62,30.28,18.02,4.59,8.83,339.00 ,
,05/02/2024,Delhi - Punjabi Bagh,87,144.27,32.71,26.32,13.49,3.49,12.48,226.00 ,
,06/02/2024,Delhi - Punjabi Bagh,73.38,144.81,42.06,23.94,15.69,0.91,11.74,151.00 ,
,07/02/2024,Delhi - Punjabi Bagh,84.4,170.24,45.77,25.91,12.68,0.81,14.78,173.00 ,
,08/02/2024,Delhi - Punjabi Bagh,84.32,154.31,38.6,25.67,7.75,1.03,16.43,200.00 ,
,09/02/2024,Delhi - Punjabi Bagh,86.01,174.93,45.45,25.43,2.6,1.73,16.21,152.00 ,
,10/02/2024,Delhi - Punjabi Bagh,230.15,367.06,66.26,31.49,2.6,1.33,14.21,335.00 ,
,11/02/2024,Delhi - Punjabi Bagh,181.35,267.98,53,30.36,9.72,1.4,15.19,346.00 ,
,12/02/2024,Delhi - Punjabi Bagh,199.7,295.91,49.76,33.92,14.07,1.17,13.09,327.00 ,
,13/02/2024,Delhi - Punjabi Bagh,248.14,375.42,44.39,37.25,15.87,1.36,13.4,393.00 ,
,14/02/2024,Delhi - Punjabi Bagh,167.22,268.75,41.26,18.13,13.82,1.4,22.23,,
,15/02/2024,Delhi - Punjabi Bagh,157.22,247.94,46.22,22.12,17.77,1.16,17.35,324.00 ,
,16/02/2024,Delhi - Punjabi Bagh,149.42,248.42,54.7,31,27.8,1.12,13.38,300.00 ,
,17/02/2024,Delhi - Punjabi Bagh,141.84,250.76,48.83,19.7,26.12,1.2,19.56,264.00 ,
,18/02/2024,Delhi - Punjabi Bagh,163.36,305.86,60.5,21.87,30.46,1.19,12.77,289.00 ,
,19/02/2024,Delhi - Punjabi Bagh,100.41,248.33,51.72,19.89,35.06,1,15.37,251.00 ,
,20/02/2024,Delhi - Punjabi Bagh,134.43,238.02,42.85,22.34,27.26,1.19,9.13,263.00 ,
,21/02/2024,Delhi - Punjabi Bagh,109.78,212.26,39.03,19.86,24.35,0.82,11.35,235.00 ,
,22/02/2024,Delhi - Punjabi Bagh,66.6,160.11,36.86,14.19,22.78,0.94,15.53,149.00 ,
,23/02/2024,Delhi - Punjabi Bagh,71.74,147.91,31.9,10.99,14.04,0.89,18.23,150.00 ,
,24/02/2024,Delhi - Punjabi Bagh,102.58,232.85,35.08,9.95,17.43,1.25,15.77,202.00 ,
,25/02/2024,Delhi - Punjabi Bagh,100.26,213.75,26.2,7.72,36.98,1.05,14.73,217.00 ,
,26/02/2024,Delhi - Punjabi Bagh,88.05,194.14,22.54,6.27,17.95,1,15.07,191.00 ,
,27/02/2024,Delhi - Punjabi Bagh,67.82,128.98,19.32,6.79,21.94,0.85,13.79,152.00 ,
,28/02/2024,Delhi - Punjabi Bagh,67.77,134.77,17.68,7.04,18.74,0.85,16.56,148.00 ,
,29/02/2024,Delhi - Punjabi Bagh,70.62,150.17,18.84,6.98,15.68,1.1,19.2,128.00 ,
Mar/24,01/03/2024,Delhi - Punjabi Bagh,106.85,231.21,24.07,7.74,15.22,0.82,14.82,225.00 ,181.33 
,02/03/2024,Delhi - Punjabi Bagh,34.11,88.75,12.45,8.56,19.15,0.63,17.95,116.00 ,
,03/03/2024,Delhi - Punjabi Bagh,54.5,180.02,14.52,7.65,17.64,0.88,14.01,,
,04/03/2024,Delhi - Punjabi Bagh,52.74,123.23,16.03,6.81,19.66,0.89,16.98,134.00 ,
,05/03/2024,Delhi - Punjabi Bagh,55.2,118.78,14.98,6.62,20.88,0.92,21.87,116.00 ,
,06/03/2024,Delhi - Punjabi Bagh,79.22,143.51,16.95,6.77,21.62,1.1,20.24,147.00 ,
,07/03/2024,Delhi - Punjabi Bagh,80.07,154.03,18.49,7.29,15.8,0.89,21.71,193.00 ,
,08/03/2024,Delhi - Punjabi Bagh,71.8,148.07,17.39,7.37,17.83,0.82,19.35,146.00 ,
,09/03/2024,Delhi - Punjabi Bagh,65.82,126.85,16.18,7.27,18.16,0.93,25.28,141.00 ,
,10/03/2024,Delhi - Punjabi Bagh,108.88,190.73,19.08,7.53,21.61,0.94,23.26,207.00 ,
,11/03/2024,Delhi - Punjabi Bagh,94.99,191.67,19.34,8.02,20.87,0.85,25.6,217.00 ,
,12/03/2024,Delhi - Punjabi Bagh,91.11,181.67,18.35,8.61,20.37,0.89,20.78,209.00 ,
,13/03/2024,Delhi - Punjabi Bagh,89.94,183,17.82,8.53,25.89,1.09,17.64,173.00 ,
,14/03/2024,Delhi - Punjabi Bagh,98.97,211.3,16.63,9.06,19.56,0.78,19.22,219.00 ,
,15/03/2024,Delhi - Punjabi Bagh,47.39,113.2,15.62,7.62,19.88,0.79,17.99,115.00 ,
,16/03/2024,Delhi - Punjabi Bagh,85.67,165.88,19.93,7.71,16.47,0.91,21,171.00 ,
,17/03/2024,Delhi - Punjabi Bagh,103.05,185.96,19.97,7.83,19.51,0.85,18.68,214.00 ,
,18/03/2024,Delhi - Punjabi Bagh,108.36,196.27,19.83,7.95,26.02,0.8,17.12,219.00 ,
,19/03/2024,Delhi - Punjabi Bagh,133.75,244.29,19.48,8.28,24.84,0.74,12.52,232.00 ,
,20/03/2024,Delhi - Punjabi Bagh,120.07,231.08,37.55,14.73,24.74,1.11,26.9,242.00 ,
,21/03/2024,Delhi - Punjabi Bagh,78.27,174.56,44.59,22.5,22.18,0.79,39.48,161.00 ,
,22/03/2024,Delhi - Punjabi Bagh,86.08,201.27,46.45,23.05,17.64,1.23,37.24,138.00 ,
,23/03/2024,Delhi - Punjabi Bagh,88.59,195.95,47.23,21.46,17.31,0.95,27.44,238.00 ,
,24/03/2024,Delhi - Punjabi Bagh,98.12,207.12,38.56,21.95,22.53,0.95,19.52,192.00 ,
,25/03/2024,Delhi - Punjabi Bagh,112.49,168.47,32.3,21.72,16.31,0.93,23.32,211.00 ,
,26/03/2024,Delhi - Punjabi Bagh,80.73,151.12,36.25,20.36,19.23,1.09,26.18,165.00 ,
,27/03/2024,Delhi - Punjabi Bagh,74.89,168.88,38.25,19.79,18.31,0.77,20.91,166.00 ,
,28/03/2024,Delhi - Punjabi Bagh,64.73,148.29,39.19,18.74,19.67,0.85,27.08,130.00 ,
,29/03/2024,Delhi - Punjabi Bagh,88.75,194.74,42.4,18.71,20.79,1.08,107.21,176.00 ,
,30/03/2024,Delhi - Punjabi Bagh,89.18,217.08,40.04,18.58,20.85,1.22,22.56,163.00 ,
,31/03/2024,Delhi - Punjabi Bagh,110.4,241.35,32.7,17.97,16.63,1.17,15.37,264.00 ,
Apr/24,01/04/2024,Delhi - Punjabi Bagh,55.09,123.08,35.2,16.91,18.49,0.36,10.8,139.00 ,170.83 
,02/04/2024,Delhi - Punjabi Bagh,60.32,139.67,39.63,18.13,11.02,0.54,20.38,121.00 ,
,03/04/2024,Delhi - Punjabi Bagh,75.62,220.07,57.36,18.41,9.81,1,16.01,165.00 ,
,04/04/2024,Delhi - Punjabi Bagh,52.66,154.32,51.36,19.06,8,0.99,12.79,150.00 ,
,05/04/2024,Delhi - Punjabi Bagh,59.28,163.65,45.45,17.73,17.84,0.98,13.36,138.00 ,
,06/04/2024,Delhi - Punjabi Bagh,69.06,161.67,49.42,18.05,22.09,0.84,17.96,158.00 ,
,07/04/2024,Delhi - Punjabi Bagh,99.89,193.95,52.78,17.66,19.38,0.92,15.59,188.00 ,
,08/04/2024,Delhi - Punjabi Bagh,82.57,183.36,57.47,17.57,18.05,1.03,14.71,173.00 ,
,09/04/2024,Delhi - Punjabi Bagh,78.13,215.14,63.22,19.05,20.33,1.02,22.53,182.00 ,
,10/04/2024,Delhi - Punjabi Bagh,84.24,225.34,73.2,20.15,24.68,1.17,21.49,172.00 ,
,11/04/2024,Delhi - Punjabi Bagh,80.45,247.44,60.84,20.35,17.73,0.77,17.28,217.00 ,
,12/04/2024,Delhi - Punjabi Bagh,101.05,265.59,62.83,20.24,21.31,1.43,21.89,219.00 ,
,13/04/2024,Delhi - Punjabi Bagh,64.58,171.95,45.98,18.72,18.84,1.08,14.07,171.00 ,
,14/04/2024,Delhi - Punjabi Bagh,79.08,178.04,38.41,19.35,19.45,1.14,6.35,160.00 ,
,15/04/2024,Delhi - Punjabi Bagh,127.33,274.36,39.68,19.15,19.47,1.31,10.76,256.00 ,
,16/04/2024,Delhi - Punjabi Bagh,105.67,234.33,33.27,18.22,16.42,0.67,9,251.00 ,
,17/04/2024,Delhi - Punjabi Bagh,49.6,135.58,39.14,17.19,18.02,0.87,15.82,121.00 ,
,18/04/2024,Delhi - Punjabi Bagh,58.77,181.65,44.52,18.74,21.32,0.91,12.26,153.00 ,
,19/04/2024,Delhi - Punjabi Bagh,64.21,222.58,35.77,17.95,22.31,0.82,8.37,167.00 ,
,20/04/2024,Delhi - Punjabi Bagh,61.21,205.64,34.37,17,42.01,0.87,13.15,197.00 ,
,21/04/2024,Delhi - Punjabi Bagh,50.81,138.22,39.38,16.49,33.9,0.84,17.2,131.00 ,
,22/04/2024,Delhi - Punjabi Bagh,43.61,135.28,40.15,16.62,26.2,0.83,17.19,118.00 ,
,23/04/2024,Delhi - Punjabi Bagh,84.93,243.52,48.04,18.03,37.13,0.93,16.45,191.00 ,
,24/04/2024,Delhi - Punjabi Bagh,69.36,171.21,45.69,17.78,26.27,0.86,16.57,170.00 ,
,25/04/2024,Delhi - Punjabi Bagh,98.55,225.48,55.98,19.25,28.4,0.96,14.11,186.00 ,
,26/04/2024,Delhi - Punjabi Bagh,58.18,162.85,52.84,24.68,30.74,0.75,18.77,152.00 ,
,27/04/2024,Delhi - Punjabi Bagh,49.68,204.26,33.85,16.68,13.47,0.9,20.03,147.00 ,
,28/04/2024,Delhi - Punjabi Bagh,60.05,171.01,45.95,15.41,14.74,1.16,15.79,153.00 ,
,29/04/2024,Delhi - Punjabi Bagh,87.28,249.64,43.86,16.38,21.15,0.96,17.08,207.00 ,
,30/04/2024,Delhi - Punjabi Bagh,72.94,197.67,38.31,15.46,18.12,0.8,16.26,172.00 ,
May/24,01/05/2024,Delhi - Punjabi Bagh,75.58,224.16,40.23,16.49,17.98,0.67,15.21,190.00 ,218.90 
,02/05/2024,Delhi - Punjabi Bagh,87.54,255.56,45.24,17.21,13.04,1.04,24.32,200.00 ,
,03/05/2024,Delhi - Punjabi Bagh,137.21,307.52,55.13,17.51,19.39,0.9,32.22,254.00 ,
,04/05/2024,Delhi - Punjabi Bagh,161.33,368.31,60.11,18.67,19.53,1.37,32.38,301.00 ,
,05/05/2024,Delhi - Punjabi Bagh,175.33,382.02,55.82,20.21,17.44,1.3,27.58,342.00 ,
,06/05/2024,Delhi - Punjabi Bagh,119.47,288.16,49.97,19.14,11.84,1.16,28.92,242.00 ,
,07/05/2024,Delhi - Punjabi Bagh,175.22,392.9,59.98,20.14,13.22,1.09,33.72,314.00 ,
,08/05/2024,Delhi - Punjabi Bagh,80.09,258.28,34.95,17.67,15.57,0.85,24.44,237.00 ,
,09/05/2024,Delhi - Punjabi Bagh,57.79,239.5,36.82,15.58,12.43,1.03,29.41,203.00 ,
,10/05/2024,Delhi - Punjabi Bagh,75.34,280.91,34.1,14.71,7.29,0.96,34.85,182.00 ,
,11/05/2024,Delhi - Punjabi Bagh,71.83,282.04,33.34,13.9,11.21,1.01,36.02,254.00 ,
,12/05/2024,Delhi - Punjabi Bagh,94.2,199.12,38.66,14.18,13.1,0.88,31.43,161.00 ,
,13/05/2024,Delhi - Punjabi Bagh,99.29,216.17,45.69,14.37,13.88,0.85,28.26,254.00 ,
,14/05/2024,Delhi - Punjabi Bagh,134.46,259.08,50.2,14.81,8.79,0.83,28.92,241.00 ,
,15/05/2024,Delhi - Punjabi Bagh,141.75,308.04,61.28,16.13,15.83,1.35,26.11,250.00 ,
,16/05/2024,Delhi - Punjabi Bagh,107.96,266.29,63.09,16.66,12.65,1.42,33.45,237.00 ,
,17/05/2024,Delhi - Punjabi Bagh,87.04,232.04,50.7,16.16,12.81,1.17,20,214.00 ,
,18/05/2024,Delhi - Punjabi Bagh,119.29,283.02,50.38,19.14,10.23,0.8,16.61,254.00 ,
,19/05/2024,Delhi - Punjabi Bagh,110.42,263.67,54.65,22.76,30.39,0.92,30.78,241.00 ,
,20/05/2024,Delhi - Punjabi Bagh,88.92,261.83,59.48,21.83,22.75,0.95,24.68,219.00 ,
,21/05/2024,Delhi - Punjabi Bagh,94.2,294.29,53.94,25.62,22.13,1.02,51.53,244.00 ,
,22/05/2024,Delhi - Punjabi Bagh,76.36,217.83,40.69,32.39,13.63,1.01,75.67,182.00 ,
,23/05/2024,Delhi - Punjabi Bagh,57.35,173.17,33.17,33.41,18.16,0.97,64.67,160.00 ,
,24/05/2024,Delhi - Punjabi Bagh,53.46,141.42,29.22,28.07,15.42,0.95,75.96,132.00 ,
,25/05/2024,Delhi - Punjabi Bagh,63.5,164.54,30.51,26,12.76,0.9,74.48,139.00 ,
,26/05/2024,Delhi - Punjabi Bagh,79.08,192.67,50.88,23.39,24.38,0.94,70.24,143.00 ,
,27/05/2024,Delhi - Punjabi Bagh,94.12,229.17,62.17,25.29,23.75,0.96,83.15,196.00 ,
,28/05/2024,Delhi - Punjabi Bagh,85.96,243.46,72.67,26.32,21.25,1.02,86.13,207.00 ,
,29/05/2024,Delhi - Punjabi Bagh,64.88,295.29,50.48,28.75,12.31,0.91,59.69,,
,30/05/2024,Delhi - Punjabi Bagh,53.92,219.42,36.7,25,13.34,0.83,57.88,212.00 ,
,31/05/2024,Delhi - Punjabi Bagh,55.96,223.29,52.18,25.38,19.47,1.11,59.83,162.00 ,
Jun/24,01/06/2024,Delhi - Punjabi Bagh,66.65,292.48,32.22,26.06,14.89,0.79,48.18,243.00 ,167.14 
,02/06/2024,Delhi - Punjabi Bagh,45.38,154.75,24.24,23.91,21.13,0.87,57.15,155.00 ,
,03/06/2024,Delhi - Punjabi Bagh,59.78,189.92,28.67,22.29,26.32,0.98,60.11,149.00 ,
,04/06/2024,Delhi - Punjabi Bagh,73.14,269.46,41.99,25.9,22.73,0.96,66.81,209.00 ,
,05/06/2024,Delhi - Punjabi Bagh,78.88,306.92,25.52,26.3,20.3,0.87,43.9,253.00 ,
,06/06/2024,Delhi - Punjabi Bagh,51.46,147.87,26.14,23.81,15.83,0.99,86.32,177.00 ,
,07/06/2024,Delhi - Punjabi Bagh,61.83,290.75,20.66,21.05,21.47,0.85,61.51,223.00 ,
,08/06/2024,Delhi - Punjabi Bagh,65.79,266.58,22.01,19.06,12.68,1.03,54.5,238.00 ,
,09/06/2024,Delhi - Punjabi Bagh,54.96,167.38,29.45,15.99,24.54,0.79,62.34,149.00 ,
,10/06/2024,Delhi - Punjabi Bagh,53.58,204.7,35.14,16.32,24.73,0.74,74.47,160.00 ,
,11/06/2024,Delhi - Punjabi Bagh,94.75,241.96,48.08,17.26,28.86,0.81,53.09,213.00 ,
,12/06/2024,Delhi - Punjabi Bagh,66.96,229.38,50,18.58,16.09,0.92,55.46,191.00 ,
,13/06/2024,Delhi - Punjabi Bagh,56.64,212.09,24.44,18.85,23.43,0.48,56.65,181.00 ,
,14/06/2024,Delhi - Punjabi Bagh,43.45,180.56,9.79,17.92,19.79,0.84,50.84,156.00 ,
,15/06/2024,Delhi - Punjabi Bagh,49,214.55,17.51,20.25,18.62,0.94,44.09,,
,16/06/2024,Delhi - Punjabi Bagh,61.61,200.5,24.64,20.82,25.87,0.91,43.95,188.00 ,
,17/06/2024,Delhi - Punjabi Bagh,59.24,154.92,21.74,19.26,29.57,0.81,41.74,134.00 ,
,18/06/2024,Delhi - Punjabi Bagh,88.75,247.67,19.14,19.95,21.7,0.73,29.65,153.00 ,
,19/06/2024,Delhi - Punjabi Bagh,74.75,255.5,12.17,20.1,17.05,0.91,34.03,244.00 ,
,20/06/2024,Delhi - Punjabi Bagh,49.96,123.62,26.07,18.68,21.95,1,52.93,143.00 ,
,21/06/2024,Delhi - Punjabi Bagh,70.27,151.61,28.93,21.42,23.35,0.68,34.29,140.00 ,
,22/06/2024,Delhi - Punjabi Bagh,94.5,148.38,30.12,36.14,22.56,0.47,41.99,200.00 ,
,23/06/2024,Delhi - Punjabi Bagh,65.07,101.12,23.23,30,23.41,0.68,46.61,123.00 ,
,24/06/2024,Delhi - Punjabi Bagh,63.21,112.79,25.2,29.45,20.68,0.86,36.78,132.00 ,
,25/06/2024,Delhi - Punjabi Bagh,76.29,132.46,25.6,34.25,19.7,0.83,49.15,,
,26/06/2024,Delhi - Punjabi Bagh,55.46,106.96,22.52,25.99,21.21,0.91,33.75,142.00 ,
,27/06/2024,Delhi - Punjabi Bagh,37.8,79.08,21.72,21.38,20.3,0.61,25.95,79.00 ,
,28/06/2024,Delhi - Punjabi Bagh,44.86,90.81,15.68,18.65,20.66,0.71,31.6,78.00 ,
,29/06/2024,Delhi - Punjabi Bagh,52.08,121.04,19.14,24.31,16.07,1,27.88,114.00 ,
,30/06/2024,Delhi - Punjabi Bagh,70.03,135.46,12.71,23.94,20.67,0.71,40.23,113.00 ,
Jul/24,01/07/2024,Delhi - Punjabi Bagh,38.99,91.19,8.19,19.51,20.49,0.69,48.58,96.00 ,103.69 
,02/07/2024,Delhi - Punjabi Bagh,44.8,113.17,12.02,20.24,18.14,0.68,35.59,108.00 ,
,03/07/2024,Delhi - Punjabi Bagh,42.2,104.08,21.48,18.88,16.57,0.87,22.26,109.00 ,
,04/07/2024,Delhi - Punjabi Bagh,38.57,98.04,25.04,20.13,17.79,1.28,18.49,74.00 ,
,05/07/2024,Delhi - Punjabi Bagh,41.96,107,19.7,19.28,20.82,0.89,16.69,114.00 ,
,06/07/2024,Delhi - Punjabi Bagh,34.17,84.67,14.85,18.22,14.17,0.85,20.44,84.00 ,
,07/07/2024,Delhi - Punjabi Bagh,18.21,63.08,14.41,15.8,18.12,0.71,20.95,69.00 ,
,08/07/2024,Delhi - Punjabi Bagh,28.78,81,14.92,13.98,20.19,0.84,16.85,68.00 ,
,09/07/2024,Delhi - Punjabi Bagh,46.58,106.46,21.74,15.06,18.96,0.89,16.76,98.00 ,
,10/07/2024,Delhi - Punjabi Bagh,69.21,148.67,25.28,20.54,16.85,0.58,23.86,134.00 ,
,11/07/2024,Delhi - Punjabi Bagh,55.33,128.21,16.65,22.3,14.87,0.7,40.18,112.00 ,
,12/07/2024,Delhi - Punjabi Bagh,32,99.08,9.01,20.24,19.24,0.59,35.48,104.00 ,
,13/07/2024,Delhi - Punjabi Bagh,47.07,110.33,20.13,22.93,12.2,0.8,43.63,107.00 ,
,14/07/2024,Delhi - Punjabi Bagh,64.58,136.79,24.84,23.61,19.93,0.85,43.59,115.00 ,
,15/07/2024,Delhi - Punjabi Bagh,58.29,133.12,23.38,25.28,50.92,0.94,24.01,119.00 ,
,16/07/2024,Delhi - Punjabi Bagh,55.17,129.04,21.14,25.23,18.69,0.84,23.4,124.00 ,
,17/07/2024,Delhi - Punjabi Bagh,44.17,108.08,15.93,22.08,19.42,0.72,24.95,102.00 ,
,18/07/2024,Delhi - Punjabi Bagh,61.38,131.65,21.89,23.5,14.84,0.61,14.5,120.00 ,
,19/07/2024,Delhi - Punjabi Bagh,76.69,160.46,19.63,30.81,20.45,0.83,33.3,147.00 ,
,20/07/2024,Delhi - Punjabi Bagh,57.85,120.55,15.68,27.92,23.93,0.56,33.53,117.00 ,
,21/07/2024,Delhi - Punjabi Bagh,51.29,102.83,17.58,23.56,29.88,0.51,21.39,108.00 ,
,22/07/2024,Delhi - Punjabi Bagh,45.5,85.5,17.92,24.58,30.07,0.8,15.95,74.00 ,
,23/07/2024,Delhi - Punjabi Bagh,62.62,135.42,21.72,28.27,22.46,0.64,18.58,116.00 ,
,24/07/2024,Delhi - Punjabi Bagh,58.38,109.46,19.39,27.12,32.07,0.75,31.99,101.00 ,
,25/07/2024,Delhi - Punjabi Bagh,50.5,113.54,20.22,24.26,22.93,0.65,35.37,123.00 ,
,26/07/2024,Delhi - Punjabi Bagh,58.88,120,22.62,22.76,28.75,0.77,32.72,91.00 ,
,29/07/2024,Delhi - Punjabi Bagh,36.46,84.6,17.02,28.77,57.53,0.6,25.41,81.00 ,
,30/07/2024,Delhi - Punjabi Bagh,45.04,103.39,18.96,24.79,34.35,0.64,39,96.00 ,
,31/07/2024,Delhi - Punjabi Bagh,36.71,83.88,10.06,23.34,68.07,0.57,28.15,96.00 ,
Aug/24,01/08/2024,Delhi - Punjabi Bagh,20.15,46.65,13.13,20.36,41.01,0.61,31.77,42.00 ,85.41 
,02/08/2024,Delhi - Punjabi Bagh,44.58,99.62,27.87,19.2,44.98,0.79,17.44,77.00 ,
,03/08/2024,Delhi - Punjabi Bagh,29.33,73.25,13.37,23.54,75.98,0.58,20.63,89.00 ,
,04/08/2024,Delhi - Punjabi Bagh,24.65,74.25,18.69,22.26,39.78,0.58,16.78,72.00 ,
,05/08/2024,Delhi - Punjabi Bagh,27.82,71,15.04,20.15,42.66,0.65,18.96,69.00 ,
,06/08/2024,Delhi - Punjabi Bagh,21.45,56.29,7.35,20.13,35.69,0.53,21.99,60.00 ,
,07/08/2024,Delhi - Punjabi Bagh,26.12,56.03,17.4,18.83,56.48,0.36,12.15,54.00 ,
,08/08/2024,Delhi - Punjabi Bagh,29.38,71.83,16.79,17.96,27.72,0.52,11.75,69.00 ,
,09/08/2024,Delhi - Punjabi Bagh,42.18,87.96,20.77,19.97,24.4,0.67,11.08,91.00 ,
,10/08/2024,Delhi - Punjabi Bagh,53.71,111.5,21.91,20.36,50.98,0.69,11.46,96.00 ,
,11/08/2024,Delhi - Punjabi Bagh,34.11,60,17.25,20.1,46.33,0.53,10.86,72.00 ,
,12/08/2024,Delhi - Punjabi Bagh,43.56,85.38,20.32,19.69,52.13,0.69,8.08,68.00 ,
,13/08/2024,Delhi - Punjabi Bagh,30.83,68.18,21.32,19.16,52.06,0.85,9.79,79.00 ,
,14/08/2024,Delhi - Punjabi Bagh,53.96,130.88,21.21,20.58,110.07,0.79,16.17,106.00 ,
,15/08/2024,Delhi - Punjabi Bagh,36.73,91.21,13.67,19.14,49.68,0.59,12.27,94.00 ,
,16/08/2024,Delhi - Punjabi Bagh,28.4,83.33,14.41,20.16,98.13,0.74,13.22,,
,17/08/2024,Delhi - Punjabi Bagh,43.71,108.79,23.09,23.52,49.58,0.87,18.64,91.00 ,
,18/08/2024,Delhi - Punjabi Bagh,40.83,100.62,12.39,21.78,25.52,0.72,13.11,104.00 ,
,19/08/2024,Delhi - Punjabi Bagh,39.5,92.46,10.79,25.38,20.96,0.68,12.56,95.00 ,
,20/08/2024,Delhi - Punjabi Bagh,31.48,64.5,10.51,21.11,53.76,0.66,14.97,66.00 ,
,21/08/2024,Delhi - Punjabi Bagh,40.46,95.08,13.2,17.82,24.71,0.69,27.27,82.00 ,
,22/08/2024,Delhi - Punjabi Bagh,37,85.29,8.02,16.57,30.27,0.53,20.36,93.00 ,
,23/08/2024,Delhi - Punjabi Bagh,38.74,95.65,21.99,16.57,27.41,0.9,11.77,80.00 ,
,24/08/2024,Delhi - Punjabi Bagh,68.71,154.29,25.58,19.33,26.51,0.89,17.82,138.00 ,
,25/08/2024,Delhi - Punjabi Bagh,42.13,109.08,23.37,21.66,32,0.72,17.87,105.00 ,
,26/08/2024,Delhi - Punjabi Bagh,36.83,102.71,17.76,18.93,1.7,0.76,14.87,101.00 ,
,27/08/2024,Delhi - Punjabi Bagh,30.14,74.58,16.04,17.55,1.95,0.7,12.16,84.00 ,
,28/08/2024,Delhi - Punjabi Bagh,33.83,78.62,18.03,16.94,16.57,0.71,13.35,73.00 ,
,29/08/2024,Delhi - Punjabi Bagh,33.42,64.41,20.93,16.48,13.29,0.69,25.89,67.00 ,
