Timestamp,PM2.5,PM10,NO2,SO2,CO,O3,AQI,City,Season
2021/03/23 00:00:00,151.08,298.94,18.83,31.72,1.07,36.37,312,Kolkata,Summer
2021/03/24 00:00:00,119.87,235.86,17.6,20.85,1,33.2,299,Kolkata,Summer
2021/03/25 00:00:00,109.22,220.84,18.41,22.22,0.96,33.79,285,Kolkata,Summer
2021/03/26 00:00:00,110.31,252.61,18.5,29.21,0.93,35.28,220,Kolkata,Summer
2021/03/27 00:00:00,103.53,225.4,18.27,34.33,0.8,26.73,,Kolkata,Summer
2021/03/31 00:00:00,127.81,271.61,16.7,12.03,1.34,42.3,,Kolkata,Summer
2021/04/01 00:00:00,92.79,216.15,15.87,12.9,1.1,72.2,,Kolkata,Summer
2021/04/02 00:00:00,70.89,174.67,15.52,5.26,1.22,48.56,167,Kolkata,Summer
2021/04/03 00:00:00,73.3,168.53,15.62,7.09,1.42,44.38,140,Kolkata,Summer
2021/04/04 00:00:00,63.98,166.88,15.58,8.8,1.21,63.24,144,Kolkata,Summer
2021/04/05 00:00:00,76.08,135.14,16.2,11.98,1.05,48.21,144,Kolkata,Summer
2021/04/06 00:00:00,68.84,156.88,16.16,12.27,1.37,36.4,142,Kolkata,Summer
2021/04/07 00:00:00,61.29,135.26,15.48,8.89,1.57,29.63,127,Kolkata,Summer
2021/04/08 00:00:00,56.94,132.11,15.57,9.01,2.06,28.73,121,Kolkata,Summer
2021/04/09 00:00:00,58.81,118.56,15.67,10.8,2.12,30.52,116,Kolkata,Summer
2021/04/10 00:00:00,68.02,131.22,15.87,11.38,2.36,34.39,116,Kolkata,Summer
2021/04/11 00:00:00,59.55,127.85,15.9,16.09,1.87,43.64,120,Kolkata,Summer
2021/04/12 00:00:00,69.57,142.16,16.46,24.59,2,45.25,129,Kolkata,Summer
2021/04/13 00:00:00,59.48,117.34,16.06,15.44,2.75,37.64,113,Kolkata,Summer
2021/04/14 00:00:00,56.61,118.15,15.83,12.97,2.63,37.33,111,Kolkata,Summer
2021/04/15 00:00:00,61.81,114.31,15.85,13.49,2.84,39.94,108,Kolkata,Summer
2021/04/16 00:00:00,71.85,138.99,16.18,20.61,2.36,51.01,140,Kolkata,Summer
2021/04/17 00:00:00,36.25,103.24,15.39,12.14,2.26,43.07,109,Kolkata,Summer
2021/04/18 00:00:00,41.62,72.87,15.6,13.76,2.09,41.64,98,Kolkata,Summer
2021/04/19 00:00:00,71.64,102.87,15.97,16.47,1.42,73.88,157,Kolkata,Summer
2021/04/20 00:00:00,47.15,103.96,15.63,8.33,3.03,39.08,112,Kolkata,Summer
2021/04/21 00:00:00,48.38,95.65,15.52,8.56,2.92,40.48,114,Kolkata,Summer
2021/04/22 00:00:00,68.5,115.11,16.26,14.01,2.82,36.6,112,Kolkata,Summer
2021/04/23 00:00:00,91.33,159.37,16.88,14.83,1.89,58.16,196,Kolkata,Summer
2021/04/24 00:00:00,89.31,175.2,16.25,16.57,1.92,62.13,209,Kolkata,Summer
2021/04/25 00:00:00,62.62,122.35,15.57,13,2.03,58.6,130,Kolkata,Summer
2021/04/26 00:00:00,62.67,131.45,15.72,15.51,2.39,59.21,116,Kolkata,Summer
2021/04/27 00:00:00,55.97,119.69,15.75,8.79,3.33,44.87,118,Kolkata,Summer
2021/04/28 00:00:00,58.05,125.01,15.58,8.61,3.14,34.89,114,Kolkata,Summer
2021/04/29 00:00:00,49.08,123.55,15.49,10.98,2.72,39.66,115,Kolkata,Summer
2021/04/30 00:00:00,57.7,138.45,15.55,12.35,2.25,42.57,152,Kolkata,Summer
2021/05/01 00:00:00,52.98,97.07,15.25,14.07,1.3,52.97,101,Kolkata,Summer
2021/05/02 00:00:00,50.55,90.79,15.16,11.14,2.57,25.18,112,Kolkata,Summer
2021/05/03 00:00:00,53.79,81.85,15.4,15.48,1.55,41.05,,Kolkata,Summer
2021/05/04 00:00:00,47.38,68.53,15.35,9.44,2.74,20.99,109,Kolkata,Summer
2021/05/05 00:00:00,41.06,62.43,14.77,9.22,2.79,22.87,117,Kolkata,Summer
2021/05/06 00:00:00,38.89,64.2,15.56,9.67,1.87,22.57,106,Kolkata,Summer
2021/05/07 00:00:00,38.27,61.49,15.48,10.5,1.71,22.03,88,Kolkata,Summer
2021/05/08 00:00:00,47.83,77.25,15.56,10.68,1.31,24.34,76,Kolkata,Summer
2021/05/09 00:00:00,31.26,55.33,15.32,8.51,0.12,19.31,63,Kolkata,Summer
2021/05/10 00:00:00,41.62,59.62,15.6,8.51,0.17,26.19,63,Kolkata,Summer
2021/05/11 00:00:00,26.4,39.84,15.29,8.17,0.13,25.38,,Kolkata,Summer
2021/05/12 00:00:00,37.77,57.27,15.31,9.01,0.29,29.34,53,Kolkata,Summer
2021/05/13 00:00:00,42.12,75.42,15.24,66.74,0.33,31.64,,Kolkata,Summer
2021/05/14 00:00:00,51.21,79.28,16.05,10.04,0.37,39.32,,Kolkata,Summer
2021/05/15 00:00:00,40.15,68.09,15.56,8.08,0.18,23.91,78,Kolkata,Summer
2021/05/16 00:00:00,22.65,46.66,15.15,8.37,0.13,31.13,54,Kolkata,Summer
2021/05/17 00:00:00,24.69,41.91,15.04,7.93,0.22,35.51,44,Kolkata,Summer
2021/05/18 00:00:00,27.02,46.63,15.01,8.25,0.33,41.02,55,Kolkata,Summer
2021/05/19 00:00:00,26.3,52.68,15.01,7.97,0.36,37.32,52,Kolkata,Summer
2021/05/20 00:00:00,26.11,50.41,14.89,7.98,0.3,28.54,51,Kolkata,Summer
2021/05/21 00:00:00,28.54,54.56,14.81,7.72,0.31,29.1,55,Kolkata,Summer
2021/05/22 00:00:00,34.43,64.72,14.8,8.09,0.37,35.55,59,Kolkata,Summer
2021/05/23 00:00:00,50.43,76.84,14.79,8.23,0.45,43.74,67,Kolkata,Summer
2021/05/24 00:00:00,48.7,70.16,15.1,8.32,0.43,41.02,109,Kolkata,Summer
2021/05/25 00:00:00,21.77,35.45,14.75,8.06,0.37,23.36,42,Kolkata,Summer
2021/05/26 00:00:00,20.74,41.81,14.63,8.17,0.37,27.01,35,Kolkata,Summer
2021/05/27 00:00:00,24.54,50.16,14.72,8.06,0.35,31.47,56,Kolkata,Summer
2021/05/28 00:00:00,27.86,70.53,14.8,8.74,0.28,28.01,56,Kolkata,Summer
2021/05/29 00:00:00,43.53,102.6,14.64,7.05,0.33,99.18,99,Kolkata,Summer
2021/05/30 00:00:00,36.93,83.11,14.7,7.99,0.34,41.19,86,Kolkata,Summer
2021/05/31 00:00:00,28.36,55.45,14.89,7.96,0.46,30.97,307,Kolkata,Summer
2021/06/01 00:00:00,44.1,76.09,14.8,7.93,0.43,23.81,67,Kolkata,Monsoon
2021/06/02 00:00:00,33.96,57.12,14.84,8.25,0.42,22.74,62,Kolkata,Monsoon
2021/06/03 00:00:00,33.96,63.78,14.86,5.65,0.41,27.18,64,Kolkata,Monsoon
2021/06/04 00:00:00,47.21,82.45,15.1,2.32,0.44,38.16,68,Kolkata,Monsoon
2021/06/05 00:00:00,40.39,75.55,14.98,3.63,0.45,35.36,83,Kolkata,Monsoon
2021/06/06 00:00:00,39.37,73.4,14.91,4.11,0.45,36,76,Kolkata,Monsoon
2021/06/07 00:00:00,27.9,55.2,11.97,3.52,0.43,20.83,64,Kolkata,Monsoon
2021/06/08 00:00:00,29.81,52.55,9.37,3.98,0.43,24.2,47,Kolkata,Monsoon
2021/06/09 00:00:00,40.05,64.97,11.5,5.19,0.5,30.17,58,Kolkata,Monsoon
2021/06/10 00:00:00,35.87,63.79,19.24,7.48,0.47,33.1,79,Kolkata,Monsoon
2021/06/11 00:00:00,24.87,50.45,16.68,7.13,0.5,30.35,49,Kolkata,Monsoon
2021/06/12 00:00:00,26.39,55.16,16.54,6.85,0.43,30.6,60,Kolkata,Monsoon
2021/06/13 00:00:00,17.44,46.54,16.5,7.17,0.43,32.85,47,Kolkata,Monsoon
2021/06/14 00:00:00,23.33,48.03,15.91,7.46,0.42,38.84,47,Kolkata,Monsoon
2021/06/15 00:00:00,23.58,46.99,17.83,7.39,0.48,66.31,44,Kolkata,Monsoon
2021/06/16 00:00:00,37,63.74,18,6.95,0.54,40.81,61,Kolkata,Monsoon
2021/06/17 00:00:00,27.58,48.28,15.91,6.93,0.43,41.2,59,Kolkata,Monsoon
2021/06/18 00:00:00,20.25,45.37,15.3,7.44,0.34,38.75,46,Kolkata,Monsoon
2021/06/19 00:00:00,34.97,62.17,18.15,7.32,0.61,31.61,61,Kolkata,Monsoon
2021/06/20 00:00:00,39.35,77.23,20.16,6.81,0.46,37.17,77,Kolkata,Monsoon
2021/06/21 00:00:00,52.15,93.95,26.34,8.02,0.56,48.43,76,Kolkata,Monsoon
2021/06/22 00:00:00,35.95,67.02,21,7.08,0.49,74.73,112,Kolkata,Monsoon
2021/07/05 00:00:00,43.51,69.68,18.93,7.62,0.43,47.95,60,Kolkata,Monsoon
2021/07/06 00:00:00,75.13,115.86,20.06,8.89,0.49,32.7,145,Kolkata,Monsoon
2021/07/07 00:00:00,52.31,97.51,19.35,8.64,0.48,48.18,109,Kolkata,Monsoon
2021/07/08 00:00:00,33.24,66.63,20.22,8.57,0.53,33.88,,Kolkata,Monsoon
2021/07/09 00:00:00,39.33,74.52,16.46,8.62,0.38,41.51,155,Kolkata,Monsoon
2021/07/10 00:00:00,46.53,77.85,15.11,8.71,0.37,35.37,82,Kolkata,Monsoon
2021/07/11 00:00:00,17.66,48.99,14.55,8.1,0.32,24.87,54,Kolkata,Monsoon
2021/07/12 00:00:00,11.56,37.18,14.65,8.88,0.33,24.17,,Kolkata,Monsoon
2021/07/13 00:00:00,14.81,33.19,14.05,8.03,0.34,26.44,33,Kolkata,Monsoon
2021/07/14 00:00:00,14.44,36.98,14.83,7.18,0.31,34.41,43,Kolkata,Monsoon
2021/07/15 00:00:00,17.58,44.27,13.85,7.6,0.34,31.12,44,Kolkata,Monsoon
2021/07/16 00:00:00,18.41,51.26,14.11,7.56,0.37,30.23,48,Kolkata,Monsoon
2021/07/17 00:00:00,21.63,60.54,15.46,8.1,0.38,42.24,61,Kolkata,Monsoon
2021/07/18 00:00:00,22.36,58.68,16.61,8.38,0.36,40.58,60,Kolkata,Monsoon
2021/07/19 00:00:00,32.76,69.05,18.74,8.2,0.51,39.91,60,Kolkata,Monsoon
2021/07/20 00:00:00,37.76,67.53,19.31,8.77,0.53,115.27,65,Kolkata,Monsoon
2021/07/23 00:00:00,10.99,37.65,14.93,9.71,0.35,21.02,347,Kolkata,Monsoon
2021/07/24 00:00:00,13.84,33.8,15.32,8.58,0.39,24.78,40,Kolkata,Monsoon
2021/07/25 00:00:00,31.99,68.2,16.9,8.73,0.47,89.39,37,Kolkata,Monsoon
2021/07/26 00:00:00,45.18,94.96,19.68,8.71,0.51,32.91,32,Kolkata,Monsoon
2021/07/27 00:00:00,38.2,71.1,20.12,8.42,0.49,13.82,86,Kolkata,Monsoon
2021/07/28 00:00:00,24.37,49.3,20.19,8.09,0.48,72.35,92,Kolkata,Monsoon
2021/09/07 00:00:00,14.75,32.51,15.46,11.13,0.36,35.58,76,Kolkata,Monsoon
2021/09/08 00:00:00,19.82,42.6,16.2,10.71,0.39,37.16,43,Kolkata,Monsoon
2021/09/09 00:00:00,23.01,53.77,18.54,11.24,0.44,36.24,48,Kolkata,Monsoon
2021/09/10 00:00:00,48.33,93.11,19.78,10.39,0.49,43.14,91,Kolkata,Monsoon
2021/09/11 00:00:00,24.78,57.25,19.28,10.4,0.45,35.98,59,Kolkata,Monsoon
2021/09/12 00:00:00,20.36,54,16.72,10.45,0.34,40.74,60,Kolkata,Monsoon
2021/09/13 00:00:00,18.18,50.05,15.93,10.13,0.35,42.35,48,Kolkata,Monsoon
2021/09/14 00:00:00,15.75,41.98,15.44,11.16,0.33,44.54,47,Kolkata,Monsoon
2021/09/15 00:00:00,17.13,40.33,16.68,10.6,0.37,38.25,50,Kolkata,Monsoon
2021/09/16 00:00:00,26.98,52.52,16.56,11.12,0.38,31.46,43,Kolkata,Monsoon
2021/09/17 00:00:00,29.54,56.02,16.6,10.51,0.4,38.54,63,Kolkata,Monsoon
2021/09/18 00:00:00,38.1,77.36,17.37,10.88,0.53,29.76,62,Kolkata,Monsoon
2021/09/19 00:00:00,54.65,104.97,21.31,9.85,0.54,34.17,100,Kolkata,Monsoon
2021/09/20 00:00:00,29.15,55.16,16.84,10.51,0.42,32.74,78,Kolkata,Monsoon
2021/09/21 00:00:00,9.1,23.84,15.81,10.47,0.35,36.4,36,Kolkata,Monsoon
2021/09/22 00:00:00,15.34,31.83,17.47,10.66,0.4,36.04,42,Kolkata,Monsoon
2021/09/23 00:00:00,27.09,52.96,17.79,10.43,0.55,29.82,42,Kolkata,Monsoon
2021/09/24 00:00:00,52.11,90.5,19.73,10.96,0.75,41.83,71,Kolkata,Monsoon
2021/09/25 00:00:00,68.36,118.36,21.98,9.56,0.61,35.1,155,Kolkata,Monsoon
2021/09/26 00:00:00,30.41,70.67,17,13.38,0.5,28.9,78,Kolkata,Monsoon
2021/09/27 00:00:00,23.22,60.86,16.03,12.5,0.45,31.51,60,Kolkata,Monsoon
2021/09/28 00:00:00,19.7,49.58,14.87,13.09,0.34,29.34,56,Kolkata,Monsoon
2021/09/29 00:00:00,16.41,32.23,16.14,11.82,0.35,43.56,33,Kolkata,Monsoon
2021/09/30 00:00:00,20.95,41.87,18.47,10.93,0.46,26.43,36,Kolkata,Monsoon
2021/10/01 00:00:00,27.6,57.81,18.75,10.46,0.41,28.4,50,Kolkata,Post-Monsoon
2021/10/02 00:00:00,30.1,70.28,17.87,11.07,0.38,33.1,71,Kolkata,Post-Monsoon
2021/10/03 00:00:00,36.17,76.06,18.18,10.41,0.4,36.71,,Kolkata,Post-Monsoon
2021/10/04 00:00:00,47.48,88.88,18.7,10.52,0.5,45.59,82,Kolkata,Post-Monsoon
2021/10/05 00:00:00,47.78,94.34,26.41,9.41,0.57,31.87,89,Kolkata,Post-Monsoon
2021/10/06 00:00:00,55.4,106.53,25.56,11.96,0.58,35,96,Kolkata,Post-Monsoon
2021/10/07 00:00:00,58.62,110.44,25.28,10.21,0.61,35.4,107,Kolkata,Post-Monsoon
2021/10/08 00:00:00,75.36,127.45,27.45,10.27,0.75,36.71,136,Kolkata,Post-Monsoon
2021/10/09 00:00:00,93.31,147.46,25.78,9.48,0.76,40.94,206,Kolkata,Post-Monsoon
2021/10/10 00:00:00,87.73,131.78,25,9.76,0.76,43.54,206,Kolkata,Post-Monsoon
2021/10/11 00:00:00,93.45,160.07,19.68,10,0.63,66.07,195,Kolkata,Post-Monsoon
2021/10/12 00:00:00,96.43,159.26,24.19,13.76,0.64,67.71,216,Kolkata,Post-Monsoon
2021/10/13 00:00:00,97.26,151.69,21.51,12.97,0.68,52.12,233,Kolkata,Post-Monsoon
2021/10/14 00:00:00,37.62,67.25,18.53,15.04,0.55,50.07,,Kolkata,Post-Monsoon
2021/10/15 00:00:00,51,75.29,18.7,14.09,0.6,43.95,82,Kolkata,Post-Monsoon
2021/10/16 00:00:00,20.32,37.81,16.94,14.53,0.41,38.77,52,Kolkata,Post-Monsoon
2021/10/17 00:00:00,18.04,36.14,16.64,15.19,0.4,35.29,,Kolkata,Post-Monsoon
2021/10/18 00:00:00,19.42,40.65,16.51,12.57,0.4,43.51,,Kolkata,Post-Monsoon
2021/10/19 00:00:00,18.12,37.92,16.48,13.84,0.42,86.36,,Kolkata,Post-Monsoon
2021/10/20 00:00:00,38.22,73.1,19.43,14.77,0.64,67.76,51,Kolkata,Post-Monsoon
2021/10/21 00:00:00,79.31,146.21,30.54,11.94,1.07,55.96,,Kolkata,Post-Monsoon
2021/10/22 00:00:00,79.64,138.51,27.76,13.59,0.65,51.02,174,Kolkata,Post-Monsoon
2021/10/23 00:00:00,119.07,212.34,29.23,17.24,0.92,59.53,244,Kolkata,Post-Monsoon
2021/10/24 00:00:00,105.88,172.88,25.22,15.58,0.76,55.59,262,Kolkata,Post-Monsoon
2021/10/25 00:00:00,105.86,169.9,23.24,14.44,0.76,57.25,246,Kolkata,Post-Monsoon
2021/10/26 00:00:00,101.33,164.42,21.32,15.78,0.72,77.5,,Kolkata,Post-Monsoon
2021/10/27 00:00:00,89.43,143.55,20.29,15.18,0.67,58.21,230,Kolkata,Post-Monsoon
2021/10/28 00:00:00,86.24,140.28,21.26,17.34,0.68,53.34,160,Kolkata,Post-Monsoon
2021/10/29 00:00:00,86.13,152.03,22.26,20.68,0.62,60.3,210,Kolkata,Post-Monsoon
2021/10/30 00:00:00,76.53,146.16,24.08,25.36,0.6,73.42,139,Kolkata,Post-Monsoon
2021/10/31 00:00:00,86.01,157.65,23.17,30.01,0.61,91.84,179,Kolkata,Post-Monsoon
2021/11/01 00:00:00,102.98,184.54,29.48,25.75,0.81,64.03,236,Kolkata,Post-Monsoon
2021/11/02 00:00:00,103.6,174.09,27.68,27.19,0.71,66.05,242,Kolkata,Post-Monsoon
2021/11/03 00:00:00,92.98,169.97,27.58,26.78,0.69,64.28,214,Kolkata,Post-Monsoon
2021/11/04 00:00:00,164.28,260.5,28.15,29.39,0.82,73.18,255,Kolkata,Post-Monsoon
2021/11/05 00:00:00,116.01,215.92,23.48,18.14,0.7,73.65,290,Kolkata,Post-Monsoon
2021/11/06 00:00:00,116.83,197.26,30.88,23.01,0.83,62.41,238,Kolkata,Post-Monsoon
2021/11/07 00:00:00,107.71,187.81,26.67,18.49,0.74,69.76,265,Kolkata,Post-Monsoon
2021/11/08 00:00:00,93.24,172.19,29.31,18.57,0.76,64.15,219,Kolkata,Post-Monsoon
2021/11/09 00:00:00,96.92,186.81,34.64,37.55,0.9,60.44,202,Kolkata,Post-Monsoon
2021/11/10 00:00:00,91.14,175.92,33.45,23.77,0.84,55.4,217,Kolkata,Post-Monsoon
2021/11/11 00:00:00,100.58,179.01,31.44,26.69,0.88,52.85,200,Kolkata,Post-Monsoon
2021/11/12 00:00:00,89.7,165.97,25.88,19.85,0.76,49.32,216,Kolkata,Post-Monsoon
2021/11/13 00:00:00,71.62,123.2,20.47,10.36,0.66,58.84,137,Kolkata,Post-Monsoon
2021/11/14 00:00:00,58.75,95.08,18.81,5.94,0.57,54.07,110,Kolkata,Post-Monsoon
2021/11/15 00:00:00,51.98,85.69,19.26,6.35,0.63,50.54,91,Kolkata,Post-Monsoon
2021/11/16 00:00:00,88.55,153.59,25.33,16.06,0.84,52.23,134,Kolkata,Post-Monsoon
2021/11/17 00:00:00,110.77,186.91,28.91,13.19,0.89,63.7,252,Kolkata,Post-Monsoon
2021/11/18 00:00:00,94.82,179.33,26.95,18.59,0.74,65.71,231,Kolkata,Post-Monsoon
2021/11/19 00:00:00,116.28,212.32,31.86,43.03,1,59.25,243,Kolkata,Post-Monsoon
2021/11/20 00:00:00,126.94,218.86,29.38,15.61,0.94,76.33,284,Kolkata,Post-Monsoon
2021/11/21 00:00:00,151.34,252.19,33.58,24.73,1.13,68.93,308,Kolkata,Post-Monsoon
2021/11/22 00:00:00,164.79,287,38.25,21.87,1.38,57.43,340,Kolkata,Post-Monsoon
2021/11/23 00:00:00,146,262.38,29.76,25.86,0.99,59.45,334,Kolkata,Post-Monsoon
2021/11/24 00:00:00,121.71,212.34,22.14,17.74,0.8,84.35,291,Kolkata,Post-Monsoon
2021/11/25 00:00:00,136.04,250.17,26.48,39.82,0.98,85.12,,Kolkata,Post-Monsoon
2021/11/26 00:00:00,130.72,227.25,25.98,21.17,0.99,74.67,299,Kolkata,Post-Monsoon
2021/11/27 00:00:00,135.57,228.63,29.41,19.47,1.01,67.2,304,Kolkata,Post-Monsoon
2021/11/28 00:00:00,132.84,225.46,30.16,24.06,0.91,58.3,304,Kolkata,Post-Monsoon
2021/11/29 00:00:00,111.29,199.5,31.82,64.54,0.85,61.69,271,Kolkata,Post-Monsoon
2021/11/30 00:00:00,118.73,223.27,27.7,38.21,0.84,68.21,251,Kolkata,Post-Monsoon
2021/12/01 00:00:00,109.73,234.45,33.16,26.59,1.21,57.23,256,Kolkata,Winter
2021/12/02 00:00:00,137.16,275.69,36.71,21.36,1.24,47.52,286,Kolkata,Winter
2021/12/03 00:00:00,146.7,264.19,34.94,16.96,1.32,44.3,286,Kolkata,Winter
2021/12/04 00:00:00,119.92,200.91,28,15.29,0.94,39.19,288,Kolkata,Winter
2021/12/05 00:00:00,59.66,114.2,19.53,17.38,0.63,34.14,195,Kolkata,Winter
2021/12/06 00:00:00,17.18,47.59,15.03,11.61,0.46,27.03,55,Kolkata,Winter
2021/12/07 00:00:00,34.03,75.55,17.65,15.75,0.69,16.91,59,Kolkata,Winter
2021/12/08 00:00:00,70.14,130.35,19.07,15.8,0.79,28.58,110,Kolkata,Winter
2021/12/09 00:00:00,85.98,156.93,20.61,16.08,0.78,28.82,181,Kolkata,Winter
2021/12/10 00:00:00,96.44,183.62,26.27,20.92,1.15,41.67,148,Kolkata,Winter
2021/12/11 00:00:00,163.93,303.72,33.47,22.06,1.64,34.91,310,Kolkata,Winter
2021/12/12 00:00:00,130.96,216.64,20.64,21.12,0.81,88.11,297,Kolkata,Winter
2021/12/13 00:00:00,151.81,282.97,38.84,22.54,1.3,73.13,312,Kolkata,Winter
2021/12/14 00:00:00,159.94,279.49,36.09,31.35,1.17,71.29,325,Kolkata,Winter
2021/12/15 00:00:00,152.65,272.5,36.2,29.59,1.06,90.64,328,Kolkata,Winter
2021/12/16 00:00:00,165,282,35.93,19.78,1.06,61.92,250,Kolkata,Winter
2021/12/17 00:00:00,148.23,240.86,40.23,28.87,1.16,56.7,191,Kolkata,Winter
2021/12/18 00:00:00,177.68,306.23,48.58,38.48,1.46,52.81,317,Kolkata,Winter
2021/12/19 00:00:00,123.92,227.91,24.95,37.38,0.72,90.46,309,Kolkata,Winter
2021/12/20 00:00:00,117.02,209.7,28.02,29.34,0.82,36.96,235,Kolkata,Winter
2021/12/21 00:00:00,189.44,290.92,33.93,43.82,1.17,28.38,335,Kolkata,Winter
2021/12/22 00:00:00,170.37,278.36,34.56,41.89,1.05,35.24,349,Kolkata,Winter
2021/12/23 00:00:00,205.53,316.92,43.64,40.61,1.37,28.02,351,Kolkata,Winter
2021/12/24 00:00:00,201,323.36,40.56,28.21,1.42,29.3,361,Kolkata,Winter
2021/12/25 00:00:00,196.66,317.85,40.38,26.29,1.57,34.94,338,Kolkata,Winter
2021/12/26 00:00:00,200.94,307.81,36.31,22.74,1.7,31.64,357,Kolkata,Winter
2021/12/27 00:00:00,169.61,266.06,34.31,24.65,1.32,32.04,329,Kolkata,Winter
2021/12/28 00:00:00,176.68,262.71,30.06,25.55,1.09,33.35,348,Kolkata,Winter
2021/12/29 00:00:00,176.42,285.25,30.33,24.94,1.08,33.19,342,Kolkata,Winter
2021/12/30 00:00:00,157.84,265.96,31.11,38.4,0.98,15.15,337,Kolkata,Winter
2021/12/31 00:00:00,94.69,174.47,26.97,31.03,0.81,30.41,213,Kolkata,Winter
2022/01/01 00:00:00,113.29,190.47,26.51,46.57,0.73,36.97,257,Kolkata,Winter
2022/01/02 00:00:00,121.76,201.37,26.41,28.85,0.84,26.63,245,Kolkata,Winter
2022/01/03 00:00:00,129.84,224.62,29.13,30.5,0.9,30.98,311,Kolkata,Winter
2022/01/04 00:00:00,170.97,258.6,27.49,38.08,0.97,39.07,312,Kolkata,Winter
2022/01/05 00:00:00,182.03,277.74,28.17,29.77,1.13,39.82,346,Kolkata,Winter
2022/01/06 00:00:00,173.53,271.97,32.97,31.26,1.21,37.63,334,Kolkata,Winter
2022/01/07 00:00:00,166.24,261.09,31.47,28.89,1.13,38.3,349,Kolkata,Winter
2022/01/08 00:00:00,133.63,226.12,28.06,25.65,1.23,40.62,298,Kolkata,Winter
2022/01/09 00:00:00,142.7,246.79,31.19,26.57,1.18,36.94,284,Kolkata,Winter
2022/01/10 00:00:00,162.2,265.33,30.68,39.56,1.28,33.88,298,Kolkata,Winter
2022/01/11 00:00:00,167.31,275.25,28.9,32.78,1.03,41.93,335,Kolkata,Winter
2022/01/12 00:00:00,92.66,162.49,26.25,40.8,1,20.07,,Kolkata,Winter
2022/01/13 00:00:00,99.5,172.85,25.54,43.84,0.79,23.8,229,Kolkata,Winter
2022/01/14 00:00:00,90.9,160.01,20.93,20.13,0.72,28.4,221,Kolkata,Winter
2022/01/15 00:00:00,100.84,182.56,27.59,25.41,0.79,24.95,211,Kolkata,Winter
2022/01/16 00:00:00,104.08,189.49,24.43,24.95,0.63,46.32,236,Kolkata,Winter
2022/01/17 00:00:00,130.96,247.64,33.18,35.31,0.81,32.73,276,Kolkata,Winter
2022/01/18 00:00:00,166.06,276.39,31.69,37.77,0.88,36.72,313,Kolkata,Winter
2022/01/19 00:00:00,173.04,274.62,30.08,25.07,1,37.2,349,Kolkata,Winter
2022/01/20 00:00:00,212.28,325.8,31.91,36.74,1.4,36.6,350,Kolkata,Winter
2022/01/21 00:00:00,227.11,340.76,31.73,32.03,1.46,37.52,390,Kolkata,Winter
2022/01/22 00:00:00,154.8,233.41,22.51,21.74,0.95,33.08,342,Kolkata,Winter
2022/01/23 00:00:00,185.69,256.82,23.92,18.45,1.18,20.16,,Kolkata,Winter
2022/01/24 00:00:00,114.19,214.03,23.05,23.28,1.02,33.58,249,Kolkata,Winter
2022/01/25 00:00:00,150.01,294.29,31.78,25.56,1.11,30.44,309,Kolkata,Winter
2022/01/26 00:00:00,122.82,251.69,23.53,29.29,0.83,36.43,285,Kolkata,Winter
2022/01/27 00:00:00,107.42,232.38,19.51,25.19,0.64,46.61,262,Kolkata,Winter
2022/02/01 00:00:00,117.77,243.12,24.7,51.98,1.19,38.02,,Kolkata,Winter
2022/02/02 00:00:00,117.26,245.88,28.97,46.55,1.11,41.9,,Kolkata,Winter
2022/02/03 00:00:00,98.18,199.7,16.25,41.09,0.71,28.62,,Kolkata,Winter
2022/02/04 00:00:00,39.74,85.85,8.01,12.64,0.52,30.28,102,Kolkata,Winter
2022/02/05 00:00:00,67.96,142.97,15.53,18.66,0.79,32.92,89,Kolkata,Winter
2022/02/06 00:00:00,69.14,149.89,14.75,24.93,0.67,47,166,Kolkata,Winter
2022/02/07 00:00:00,71.48,136.53,15.31,21,0.72,45.97,126,Kolkata,Winter
2022/02/08 00:00:00,104.97,217.59,23.14,49.7,0.97,39.82,208,Kolkata,Winter
2022/02/09 00:00:00,136.92,248.46,22.15,34.21,1.05,30.87,300,Kolkata,Winter
2022/02/10 00:00:00,58.97,220.32,21.08,24.73,1.14,16.96,160,Kolkata,Winter
2022/02/11 00:00:00,64.41,241.08,17.41,18.5,0.97,29.98,217,Kolkata,Winter
2022/02/12 00:00:00,83.56,166.92,23.81,33.15,0.78,34.68,210,Kolkata,Winter
2022/02/13 00:00:00,71.93,154.27,23.9,32.29,0.75,49.07,,Kolkata,Winter
2022/02/14 00:00:00,89.78,177.08,23.02,36.16,0.84,38.99,195,Kolkata,Winter
2022/02/15 00:00:00,119.66,252.74,31.65,36.62,1.13,33.07,238,Kolkata,Winter
2022/02/16 00:00:00,112.01,268.59,32.35,42.14,1.25,37.86,240,Kolkata,Winter
2022/02/17 00:00:00,133.23,261.38,26.67,50.81,1.01,38.44,264,Kolkata,Winter
2022/02/18 00:00:00,130.55,280.81,31.41,32.13,1.2,33.87,273,Kolkata,Winter
2022/02/19 00:00:00,150.48,312.88,34.43,37.52,1.34,33.9,279,Kolkata,Winter
2022/02/20 00:00:00,127.62,246.98,27.65,54.79,0.93,27.29,280,Kolkata,Winter
2022/02/21 00:00:00,96.2,201.55,20.6,26.51,0.74,38.67,230,Kolkata,Winter
2022/02/22 00:00:00,103.21,205.92,23.14,43.68,0.82,35.39,232,Kolkata,Winter
2022/02/23 00:00:00,126.42,265.95,25.32,52.4,0.91,31.71,289,Kolkata,Winter
